,Unnamed: 0,seller_id,seller_zip_code_prefix,seller_city,seller_state,review_score,total_sales,total_revenue,favorite_product,average_frequency,multiple_sales,main_product_ratio,days_since_last,dropped_off,cluster,price_per_order
902,902,6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,4.517857142857143,56,1949.9600000000007,health_beauty,56.94545454545455,1,87.5,291,True,2,34.820714285714295
903,903,7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP,4.833333333333333,6,1309.94,toys,7.4,1,83.33333333333334,13,True,2,218.32333333333335
904,904,dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS,5.0,1,458.0,furniture_decor,735.0,0,100.0,152,False,1,458.0
905,905,72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR,3.8,5,647.3,computers_accessories,22.5,1,60.0,66,True,3,129.45999999999998
906,906,9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP,1.0,3,98.7,sports_leisure,1.5,1,66.66666666666666,564,True,3,32.9
907,907,b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS,5.0,2,621.06,auto,80.0,1,100.0,141,True,2,310.53
908,908,b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS,4.95,20,3669.64,health_beauty,60.89473684210525,1,100.0,470,True,2,183.482
909,909,7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,4.454545454545454,22,10103.519999999997,toys,157.14285714285714,1,77.27272727272727,75,False,2,459.2509090909089
910,910,e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,5.0,1,39.0,telephony,735.0,0,100.0,181,False,1,39.0
911,911,ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,4.2,5,739.77,sports_leisure,21.5,1,40.0,463,True,3,147.954
912,912,b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP,4.727272727272728,11,1399.62,housewares,44.5,1,100.0,23,False,2,127.23818181818181
913,913,83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP,1.0,2,694.77,fashion_bags_accessories,10.0,1,100.0,160,True,2,347.385
914,914,570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP,5.0,2,125.25,health_beauty,5.0,1,100.0,431,True,2,62.625
915,915,9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP,1.0,1,79.9,fashion_shoes,735.0,0,100.0,354,False,1,79.9
916,916,0af977692321d895349eded183341d28,11070,santos,SP,4.5,2,257.75,pet_shop,141.0,1,100.0,20,False,2,128.875
917,917,b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP,3.7647058823529416,17,1504.0,housewares,45.375,1,100.0,80,True,2,88.47058823529412
918,918,5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP,4.166666666666667,12,3761.94,sports_leisure,146.8181818181818,1,100.0,25,False,2,313.495
919,919,cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR,4.0,2,420.0,auto,3.0,1,100.0,282,True,2,210.0
920,920,dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP,4.347368421052631,95,6271.979999999991,sports_leisure,116.61702127659576,1,35.78947368421053,18,False,3,66.02084210526307
921,921,ace601496e211a664100321f038f50af,2372,sao paulo,SP,2.0,1,165.0,bed_bath_table,735.0,0,100.0,571,False,1,165.0
922,922,d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,3.9642857142857135,84,3908.9400000000014,baby,82.77108433734941,1,97.61904761904762,17,False,2,46.53500000000002
923,923,966cb4760537b1404caedd472cc610a5,9920,diadema,SP,3.8157894736842106,76,51886.04000000001,watches_gifts,46.24,1,100.0,32,False,2,682.711052631579
924,924,d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP,1.6666666666666667,6,65.15,health_beauty,0.0,1,83.33333333333334,318,True,2,10.858333333333334
925,925,6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,3.0,2,31.8,computers_accessories,104.0,1,100.0,345,True,2,15.9
926,926,2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS,3.0,1,49.9,perfumery,735.0,0,100.0,44,False,1,49.9
927,927,f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF,4.130434782608695,92,10505.099999999997,health_beauty,144.53846153846158,1,94.56521739130434,45,False,2,114.18586956521736
928,928,b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,4.0,2,63.7,auto,0.0,1,50.0,99,True,3,31.85
929,929,0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,3.1428571428571432,7,4728.8,cool_stuff,58.66666666666666,1,57.14285714285714,472,True,3,675.5428571428572
930,930,ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,4.214285714285714,14,1839.86,home_appliances,63.846153846153854,1,100.0,118,True,2,131.41857142857143
931,931,3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP,1.0,5,206.65,unknown,0.0,1,100.0,265,True,2,41.33
932,932,9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG,3.8571428571428568,7,678.0,bed_bath_table,41.5,1,100.0,23,False,2,96.85714285714286
933,933,74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP,2.6666666666666665,3,1847.0,health_beauty,125.5,1,66.66666666666666,146,True,3,615.6666666666666
934,934,2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP,4.142857142857143,7,843.1,health_beauty,77.0,1,57.14285714285714,130,True,3,120.44285714285715
935,935,0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS,4.75,4,137.6,health_beauty,68.66666666666667,1,100.0,58,False,2,34.4
936,936,0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ,3.6666666666666665,6,371.2000000000001,housewares,34.2,1,33.33333333333333,218,True,3,61.86666666666668
937,937,92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP,2.769230769230769,13,322.0,food_drink,65.5,1,46.153846153846146,158,True,3,24.76923076923077
938,938,5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP,4.5,8,1471.9,housewares,40.42857142857143,1,100.0,15,False,2,183.9875
939,939,2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ,4.8,5,683.08,small_appliances,156.0,1,80.0,79,False,2,136.616
940,940,ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP,4.346153846153847,26,3636.0,housewares,63.88,1,100.0,12,False,2,139.84615384615384
941,941,5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP,4.25,4,1525.0,small_appliances,29.33333333333333,1,75.0,69,True,3,381.25
942,942,f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP,5.0,2,268.0,sports_leisure,111.0,1,100.0,360,True,2,134.0
943,943,e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP,2.5,4,97.24,housewares,56.66666666666666,1,100.0,57,True,2,24.31
944,944,a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP,4.8,5,445.0,garden_tools,58.5,1,100.0,347,True,2,89.0
945,945,f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP,4.307692307692308,13,567.79,housewares,25.08333333333333,1,53.846153846153854,19,False,3,43.676153846153845
946,946,14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,2.5,2,244.0,housewares,115.0,1,100.0,57,False,2,122.0
947,947,1354d51653f645349064725ed204e85e,1230,sao paulo,SP,3.7142857142857135,21,2570.0,furniture_decor,133.85,1,71.42857142857143,19,False,3,122.38095238095238
948,948,eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,5.0,1,98.0,small_appliances,735.0,0,100.0,35,False,1,98.0
949,949,5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,3.636363636363636,22,1008.7999999999997,construction_tools_construction,136.14285714285714,1,68.18181818181817,35,False,3,45.854545454545445
950,950,bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,4.310344827586206,29,870.2999999999997,electronics,16.857142857142858,1,24.13793103448276,13,False,3,30.0103448275862
951,951,391bbd13b6452244774beff1824006ed,13082,campinas,SP,1.0,2,127.8,sports_leisure,28.0,1,100.0,188,True,2,63.9
952,952,c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP,3.75,4,421.8,cool_stuff,42.66666666666666,1,75.0,117,True,3,105.45
953,953,bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR,1.0,1,23.9,baby,735.0,0,100.0,577,False,1,23.9
954,954,ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP,2.685714285714285,35,1181.7500000000005,furniture_decor,80.61764705882355,1,100.0,26,False,2,33.76428571428573
955,955,5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG,1.0,2,348.8,auto,2.0,1,100.0,592,True,2,174.4
956,956,2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG,5.0,7,1316.73,cool_stuff,54.83333333333334,1,42.857142857142854,323,True,3,188.1042857142857
957,957,4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,5.0,1,154.9,fashion_bags_accessories,735.0,0,100.0,188,False,1,154.9
958,958,293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,5.0,8,1778.92,stationery,15.571428571428573,1,50.0,236,True,3,222.365
959,959,cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,3.825757575757576,132,18569.7,sports_leisure,104.99236641221373,1,36.36363636363637,86,False,3,140.67954545454546
960,960,082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP,3.3043478260869565,23,2073.3,garden_tools,66.4090909090909,1,95.65217391304348,23,False,2,90.14347826086957
961,961,c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR,2.5,2,493.0,computers_accessories,130.0,1,100.0,354,True,2,246.5
962,962,dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP,3.5,2,205.75,market_place,98.0,1,100.0,373,True,2,102.875
963,963,41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,4.714285714285714,21,862.9,sports_leisure,45.85,1,100.0,81,True,2,41.09047619047619
964,964,782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP,3.6666666666666665,3,146.01,furniture_decor,23.0,1,100.0,400,True,2,48.669999999999995
965,965,28405831a29823802aa22c084cfd0649,3644,sao paulo,SP,4.285714285714286,7,245.0,christmas_supplies,12.0,1,100.0,22,True,2,35.0
966,966,fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,5.0,1,49.9,health_beauty,735.0,0,100.0,586,False,1,49.9
967,967,a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP,3.6666666666666665,6,863.0,sports_leisure,183.4,1,83.33333333333334,34,False,2,143.83333333333334
968,968,d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP,4.428571428571429,7,217.04,cool_stuff,25.33333333333333,1,85.71428571428571,19,False,2,31.005714285714284
969,969,dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP,5.0,1,199.99,luggage_accessories,735.0,0,100.0,138,False,1,199.99
970,970,5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG,2.333333333333333,21,2992.1000000000013,sports_leisure,52.5,1,90.4761904761905,27,False,2,142.48095238095243
971,971,b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP,1.7222222222222223,18,24699.19000000001,auto,27.823529411764714,1,100.0,393,True,2,1372.1772222222228
972,972,4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,5.0,1,69.9,health_beauty,735.0,0,100.0,68,False,1,69.9
973,973,6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP,4.833333333333333,6,522.0,health_beauty,49.8,1,100.0,54,True,2,87.0
974,974,723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP,4.166666666666667,12,2136.53,bed_bath_table,52.90909090909091,1,66.66666666666666,20,False,3,178.04416666666668
975,975,00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP,4.3313953488372094,172,20260.0,bed_bath_table,52.46783625730994,1,87.2093023255814,31,False,2,117.79069767441861
976,976,1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP,1.5,6,98.75,housewares,5.4,1,100.0,53,True,2,16.458333333333332
977,977,001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ,1.0,1,250.0,sports_leisure,735.0,0,100.0,33,False,1,250.0
978,978,685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP,2.0,2,627.0,musical_instruments,82.0,1,100.0,192,True,2,313.5
979,979,701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,3.758928571428572,112,11983.279999999982,furniture_living_room,92.09009009009009,1,94.64285714285714,161,True,2,106.99357142857127
980,980,f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,5.0,1,15.5,perfumery,735.0,0,100.0,117,False,1,15.5
981,981,f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,3.0769230769230766,13,1912.1500000000005,pet_shop,10.666666666666666,1,100.0,158,True,2,147.0884615384616
982,982,cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP,2.0,9,14391.0,sports_leisure,23.5,1,100.0,184,True,2,1599.0
983,983,160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,5.0,2,102.05,computers_accessories,22.0,1,100.0,20,False,2,51.025
984,984,61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP,1.0,1,750.0,watches_gifts,735.0,0,100.0,163,False,1,750.0
985,985,59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,3.947368421052632,133,27184.50000000001,housewares,138.0,1,67.66917293233082,16,False,3,204.39473684210535
986,986,553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,1.0,2,144.8,musical_instruments,17.0,1,50.0,103,True,3,72.4
987,987,ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,3.937655860349128,1203,37177.52000000046,telephony,88.48336106489184,1,97.92186201163756,16,False,0,30.904006650041946
988,988,72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP,4.4444444444444455,18,2149.2000000000007,books_technical,99.70588235294115,1,61.111111111111114,19,False,3,119.40000000000003
989,989,65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,4.5,2,88.2,perfumery,36.0,1,100.0,374,True,2,44.1
990,990,f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP,1.0,1,79.9,furniture_decor,735.0,0,100.0,192,False,1,79.9
991,991,72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,5.0,1,29.4,auto,735.0,0,100.0,412,False,1,29.4
992,992,c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,2.5,2,79.8,books_general_interest,46.0,1,100.0,347,True,2,39.9
993,993,3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP,3.9,10,1041.04,music,30.0,1,30.0,17,False,3,104.104
994,994,042573af89b6d931f672efaf789d8358,18015,sorocaba,SP,3.6666666666666665,3,413.48,small_appliances,10.5,1,66.66666666666666,210,True,3,137.82666666666668
995,995,5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP,4.603174603174604,63,7748.5,sports_leisure,67.30645161290322,1,100.0,20,False,2,122.9920634920635
996,996,06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,4.611111111111111,18,1536.19,health_beauty,100.41176470588236,1,100.0,67,False,2,85.3438888888889
997,997,5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,5.0,3,560.0,home_appliances_2,12.0,1,66.66666666666666,52,True,3,186.66666666666666
998,998,fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,4.359477124183006,306,65959.6100000001,perfumery,161.15409836065575,1,99.01960784313728,19,False,2,215.55428104575196
999,999,3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP,3.571428571428572,21,1623.9000000000005,housewares,35.25,1,33.33333333333333,72,True,3,77.32857142857145
1000,1000,c004e5ea15737026cecaee0447e00b75,2035,sao paulo,SP,1.0,2,4700.0,home_appliances_2,3.0,1,100.0,30,True,2,2350.0
1001,1001,8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,1.0,1,45.22,computers_accessories,735.0,0,100.0,205,False,1,45.22
1002,1002,1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,4.333333333333333,3,183.0,perfumery,15.0,1,100.0,18,True,2,61.0
1003,1003,74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP,3.5,2,95.0,cool_stuff,72.0,1,50.0,214,True,3,47.5
1004,1004,1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP,4.25,12,1045.47,health_beauty,50.36363636363637,1,50.0,21,False,3,87.1225
1005,1005,850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,5.0,1,1599.0,air_conditioning,735.0,0,100.0,89,False,1,1599.0
1006,1006,e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP,4.333333333333333,51,7400.089999999994,construction_tools_construction,116.42,1,84.31372549019608,24,False,2,145.0998039215685
1007,1007,4049512728d969bec69f84088b012416,30310,belo horizonte,MG,5.0,9,389.84,sports_leisure,112.75,1,66.66666666666666,221,True,3,43.315555555555555
1008,1008,120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,3.8333333333333335,6,2368.8,construction_tools_construction,8.2,1,66.66666666666666,30,True,3,394.8
1009,1009,cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ,4.5,32,4158.549999999998,stationery,77.29032258064517,1,65.625,25,False,3,129.95468749999995
1010,1010,2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR,3.333333333333333,3,147.6,furniture_decor,18.0,1,100.0,272,True,2,49.199999999999996
1011,1011,4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP,4.081081081081081,74,7639.2599999999975,health_beauty,128.30136986301372,1,43.24324324324325,14,False,3,103.23324324324321
1012,1012,a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP,3.466666666666667,15,298.8300000000001,electronics,24.357142857142854,1,100.0,34,True,2,19.922000000000008
1013,1013,d4828feed4cda2cd9d6b37899a95a71e,63020,juzeiro do norte,CE,2.0,1,39.9,fashion_bags_accessories,735.0,0,100.0,33,False,1,39.9
1014,1014,e3d3b3efac954a60d61be70b7e05b49b,3370,sao paulo,SP,4.333333333333333,3,1282.05,home_construction,15.5,1,100.0,76,True,2,427.34999999999997
1015,1015,d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG,4.666666666666667,3,709.0,musical_instruments,71.0,1,100.0,92,True,2,236.33333333333334
1016,1016,c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC,4.222222222222221,9,483.08000000000015,fashion_bags_accessories,146.375,1,77.7777777777778,32,False,2,53.675555555555576
1017,1017,33ac3e28642ab8bda860a2f693000e78,6717,cotia,SP,4.228571428571429,35,3661.03,sports_leisure,210.7647058823529,1,94.28571428571428,48,False,2,104.60085714285715
1018,1018,8936ba0de1073ee888cb3185ae5dc661,3372,sao paulo,SP,5.0,1,389.99,garden_tools,735.0,0,100.0,522,False,1,389.99
1019,1019,18a349e75d307f4b4cc646a691ed4216,1319,sao paulo,SP,3.385135135135135,148,8711.529999999997,telephony,97.26530612244898,1,19.594594594594593,14,False,3,58.86168918918917
1020,1020,a72c2f59332659e361d647515c698798,95270,flores da cunha,RS,4.833333333333333,6,802.9,pet_shop,58.4,1,66.66666666666666,55,False,3,133.81666666666666
1021,1021,b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC,4.166666666666667,12,1094.8000000000004,pet_shop,82.45454545454545,1,100.0,32,False,2,91.23333333333336
1022,1022,be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC,3.571428571428572,7,2934.0,garden_tools,118.5,1,85.71428571428571,275,True,2,419.14285714285717
1023,1023,ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR,4.0,13,2421.7000000000007,air_conditioning,27.16666666666667,1,84.61538461538461,594,True,2,186.28461538461545
1024,1024,12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS,4.514705882352942,136,26973.0,cool_stuff,151.28888888888892,1,97.79411764705885,14,False,2,198.3308823529412
1025,1025,ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,3.9090909090909087,22,970.7999999999997,auto,10.761904761904765,1,68.18181818181817,14,True,3,44.12727272727272
1026,1026,a080fc8a850289b27500f6b49cca2553,3382,sao paulo,SP,4.75,4,383.0,auto,34.0,1,75.0,76,True,3,95.75
1027,1027,9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR,1.0,1,180.0,pet_shop,735.0,0,100.0,501,False,1,180.0
1028,1028,9539213aa8e023c01937bef95dc006da,3673,sao paulo,SP,4.5555555555555545,9,229.1,housewares,29.75,1,100.0,182,True,2,25.455555555555556
1029,1029,69a43819c758c65a5befb0b471c954d7,86802,apucarana,PR,4.0,3,299.85,fashion_bags_accessories,46.5,1,100.0,358,True,2,99.95
1030,1030,8fdca8e349553f99bc738833a62c8802,2189,sao paulo,SP,4.2413793103448265,29,989.34,electronics,49.32142857142857,1,51.72413793103448,396,True,3,34.115172413793104
1031,1031,0bb27263628258b8111a0262769fa9db,3077,sao paulo,SP,5.0,1,22.2,housewares,735.0,0,100.0,526,False,1,22.2
1032,1032,08061dc0fc165ed41288cc7acde738ee,6036,osasco,SP,4.5,4,123.8,computers_accessories,78.33333333333333,1,100.0,299,True,2,30.95
1033,1033,4ebdc7e6cd6102a022dadc49156d4ea8,5030,sao paulo,SP,3.75,32,928.6999999999997,furniture_decor,182.4838709677419,1,59.375,52,False,3,29.02187499999999
1034,1034,f918546be4bec7104d117789ba758b2b,5634,sao paulo,SP,3.8260869565217392,23,1483.0,garden_tools,44.0,1,100.0,75,True,2,64.47826086956522
1035,1035,eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA,3.0,2,64.0,health_beauty,79.0,1,100.0,118,True,2,32.0
1036,1036,80146bc52c4f6af5239b23de2a20262b,6753,taboao da serra,SP,3.0,2,27.1,furniture_decor,0.0,1,100.0,562,True,2,13.55
1037,1037,4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,2.75,8,1079.0,baby,77.71428571428571,1,100.0,33,False,2,134.875
1038,1038,0dfbed20065e425d2eaefb101f9816c0,13660,porto ferreira,SP,2.6666666666666665,3,84.35,baby,11.0,1,66.66666666666666,97,True,3,28.116666666666664
1039,1039,26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,SP,4.428571428571429,7,622.0,food_drink,141.5,1,100.0,111,False,2,88.85714285714286
1040,1040,e174dc2de86d60fee178170a154c05e7,9210,santo andre,SP,1.0,1,19.8,auto,735.0,0,100.0,388,False,1,19.8
1041,1041,612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS,4.427272727272729,110,23065.02000000002,watches_gifts,15.761467889908257,1,22.72727272727273,18,True,3,209.68200000000016
1042,1042,2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG,4.218934911242603,169,15918.999999999969,stationery,76.97619047619048,1,39.644970414201175,11,False,3,94.19526627218917
1043,1043,cf2384dd2f1dddea3f838efed0945e65,13930,serra negra,SP,3.9375,16,2101.5000000000005,furniture_living_room,168.66666666666666,1,93.75,38,False,2,131.34375000000003
1044,1044,377bc18334c78dd2f1535ef22a3ad225,83015,sao jose dos pinhais,PR,5.0,1,135.98,garden_tools,735.0,0,100.0,22,False,1,135.98
1045,1045,439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,SP,4.0,13,1186.5,bed_bath_table,63.41666666666666,1,100.0,66,True,2,91.26923076923077
1046,1046,6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS,4.666666666666667,3,149.79,unknown,60.5,1,66.66666666666666,23,False,3,49.93
1047,1047,4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE,4.6,5,1096.7,computers_accessories,14.75,1,80.0,238,True,2,219.34
1048,1048,4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP,4.351351351351353,222,15915.299999999952,baby,93.98190045248869,1,94.5945945945946,13,False,2,71.69054054054033
1049,1049,278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC,1.0,2,1078.0,construction_tools_lights,0.0,1,100.0,122,True,2,539.0
1050,1050,ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,SC,5.0,1,80.9,perfumery,735.0,0,100.0,89,False,1,80.9
1051,1051,2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR,4.5,12,604.8999999999999,books_general_interest,54.18181818181818,1,91.66666666666666,367,True,2,50.408333333333324
1052,1052,5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS,4.0,15,794.3,housewares,42.642857142857146,1,100.0,69,True,2,52.95333333333333
1053,1053,edb65fe661681b1c0de8bd47c8655855,8111,sao paulo,SP,3.0,1,69.0,small_appliances,735.0,0,100.0,501,False,1,69.0
1054,1054,8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,4.146341463414634,82,2990.9800000000005,cool_stuff,113.98765432098766,1,46.34146341463415,13,False,3,36.475365853658545
1055,1055,fdb9095204a334cd8872252ffec6f2db,3331,sao paulo,SP,4.129032258064516,62,8246.0,bed_bath_table,115.62295081967213,1,100.0,104,False,2,133.0
1056,1056,0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR,5.0,3,309.7000000000001,stationery,38.0,1,66.66666666666666,44,True,3,103.23333333333336
1057,1057,5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG,3.25,4,1519.96,musical_instruments,39.0,1,100.0,409,True,2,379.99
1058,1058,aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,SP,3.5,50,3057.9199999999987,market_place,122.51020408163264,1,100.0,117,False,2,61.15839999999997
1059,1059,866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR,4.666666666666667,6,1519.4000000000005,furniture_decor,138.6,1,83.33333333333334,51,False,2,253.23333333333343
1060,1060,cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP,2.473684210526316,19,2934.7199999999993,furniture_bedroom,35.944444444444436,1,42.105263157894726,452,True,3,154.458947368421
1061,1061,9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC,4.6,20,2126.07,sports_leisure,108.47368421052632,1,100.0,146,True,2,106.30350000000001
1062,1062,271c58a1d139c45eaf3316107c6d3a3b,3632,sao paulo,SP,4.068965517241379,29,3897.52,baby,40.92857142857143,1,100.0,26,False,2,134.39724137931034
1063,1063,2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT,4.363636363636363,55,7784.499999999997,perfumery,65.85185185185185,1,100.0,73,True,2,141.53636363636357
1064,1064,a154d7316f158bb42e6fa18bbe3afd3a,3804,sao paulo,SP,3.0,2,139.8,unknown,4.0,1,100.0,548,True,2,69.9
1065,1065,f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP,4.235294117647058,102,5093.789999999997,health_beauty,52.22772277227722,1,89.21568627450979,26,False,2,49.939117647058794
1066,1066,4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,4.8,5,188.32,toys,24.25,1,60.0,81,True,3,37.664
1067,1067,2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,PR,5.0,3,763.0999999999998,furniture_decor,127.0,1,100.0,298,True,2,254.3666666666666
1068,1068,9cea4682e16655f7da87f406902e989e,83707,araucaria,PR,2.333333333333333,9,87.75999999999998,unknown,49.625,1,77.7777777777778,219,True,2,9.751111111111108
